user_id,item_id
3932,3071
3721,239
4830,1622
5931,1773
385,356
1490,2082
3235,723
4367,1704
65,1528
1859,17
3235,3434
4139,274
2030,700
3057,2378
3005,224
3690,1622
3910,2378
1548,1514
1548,433
3406,356
4341,3071
3604,2052
3917,1188
2583,2052
3285,2594
3235,3624
706,3434
3832,1919
5523,2082
3422,2815
3285,3624
3910,1626
1914,3374
2379,302
4139,2962
1172,3454
3235,1656
4139,2022
2036,1528
4341,2082
267,1009
3185,2859
1914,1275
3005,1534
4043,128
2583,3445
4087,296
4139,704
1048,3624
706,1622
3057,224
3285,723
3005,1656
1774,356
3285,2497
4341,1773
1432,3454
2379,838
2871,2323
421,296
5047,2082
3235,400
3235,1534
2379,2815
4432,302
5064,3434
3604,2101
4341,3658
4749,2082
3910,2530
3805,2082
1548,3196
1701,2202
5064,2378
3005,1994
4698,2499
3046,1622
847,400
5572,2022
4242,3071
3604,704
510,3071
38,1514
2421,1355
38,3454
3758,2082
4782,1704
4367,1622
5019,2734
267,2499
4367,806
38,1009
5931,2082
2871,1275
5064,224
2871,151
3406,3454
965,1656
4816,400
4367,2202
267,2323
3005,3434
3371,2414
3005,302
3969,2723
1274,3071
1239,1773
3604,1604
2871,1322
3932,2082
4432,2815
3057,1656
1048,302
4043,697
4367,3648
5019,3196
5989,497
2220,1528
3832,2755
510,3658
3832,1582
965,1534
4992,2256
3969,1994
3805,700
4043,296
3932,3658
3832,1521
3969,2414
3912,1936
3279,3071
3887,1622
267,2644
2601,239
3486,1919
1914,1957
1755,2497
3721,1290
3057,3434
3005,1521
1701,2734
1914,3223
5019,1087
2871,1936
478,1514
4432,1622
1701,1009
1755,2101
2583,2022
3224,700
4798,296
4952,356
1886,1153
3910,1604
4432,2859
5572,1521
1490,3658
4043,743
3912,1322
5019,873
3917,2033
5019,433
965,1521
309,400
5406,2082
1886,3343
3832,224
4109,2082
3057,2118
1755,302
510,1773
5038,1322
4109,3071
4498,1534
3057,1521
1548,1704
5019,1622
227,700
3285,2101
3406,1514
965,1626
1432,1514
4432,1290
2583,224
5899,1174
1914,3196
1886,1355
352,1514
4341,680
3917,2060
3422,1994
3419,700
3832,2118
4109,1773
3285,224
965,2859
3932,1773
3832,1626
3692,185
5064,1521
3690,3545
65,185
4498,2610
4698,2734
3214,356
3057,2530
3955,2060
5126,3071
3447,1704
2583,2150
1840,3591
2583,546
3279,3658
4306,1322
925,2256
1914,433
1859,185
3509,884
3692,1528
38,2499
2633,2082
4109,3658
965,2815
4410,1773
5498,700
2386,1153
3912,2323
3057,1626
3969,2610
1886,356
3955,3182
3969,2815
3955,1188
965,224
3832,2378
3185,306
4899,1153
1755,306
4826,2869
1779,2819
3721,1446
1859,2869
1886,338
3912,151
5899,899
3955,2259
510,96
4347,3454
5942,2755
1914,3004
2309,356
5899,806
4498,3434
4188,296
5047,628
4498,224
669,3271
5064,1626
3447,2202
1172,356
1548,1275
5779,356
5989,213
5064,1582
3057,1582
3910,2859
227,680
3856,239
4306,121
4191,400
3185,3624
5368,1773
5064,1656
352,1622
5064,1794
3912,3374
3224,497
2583,2101
1548,2202
669,1153
1739,239
5064,2530
3328,2202
5523,3071
2030,296
401,1604
3778,2275
3910,2610
3721,1622
965,1582
4821,2644
2220,356
401,2610
3447,2414
3422,1443
4498,1656
6018,2151
5014,1773
4498,2414
3692,17
3901,3619
3630,2644
4242,3658
2430,3071
3932,680
6020,296
3130,3365
965,2610
4782,1087
3308,356
5523,3658
3358,2499
3328,1704
1274,3658
2583,1626
352,3454
1274,2082
965,1994
530,1322
4347,356
5368,628
1382,356
1490,628
931,1773
1840,3685
3422,2962
3046,2723
4782,2644
3901,2755
3912,1275
5942,1534
3224,1836
6020,1773
3447,1514
2583,838
3912,1957
5126,3658
3224,2420
1548,1009
3371,2876
5406,96
3598,239
4830,2723
478,2499
5038,3223
3901,1919
4783,3071
4742,433
4798,1773
3046,3130
2871,433
2030,1773
3910,2118
1172,3374
5989,1269
401,2414
3447,1994
2220,1704
3422,633
2386,2151
4992,3365
636,1773
3358,2202
669,1355
352,1704
2220,1514
3758,3071
3590,3454
4306,3196
3856,1446
2220,2202
2386,1355
4043,3087
5038,151
4109,628
5989,1836
2220,2782
2601,1446
1739,2414
352,2202
3046,302
4749,213
2152,700
5126,2082
3778,700
3880,700
1859,1188
4242,2082
3818,806
2421,338
1886,3454
1886,2632
4306,3454
931,2082
3758,680
3955,2782
3590,1514
2862,1887
3721,704
669,3343
3371,3434
227,213
3955,185
1739,3589
4087,700
4087,497
530,1275
4043,1043
5130,2082
63,3071
5143,2414
3279,680
3955,1528
3721,2332
2280,128
6020,2275
2416,2082
2174,2858
3371,1534
4498,628
478,3454
4698,2202
5899,2060
6020,700
1274,1773
4798,680
3839,3182
478,1009
5038,2323
3969,3624
21,1582
3805,213
5368,2082
3358,1009
3185,704
5572,546
3358,2734
2030,213
38,1622
931,3071
3371,1626
1755,2052
5523,628
4498,1521
4087,3616
2430,2082
5942,224
4087,2275
2036,2869
3692,1188
3422,2610
3839,1528
421,700
3692,3182
21,1534
5942,1656
21,1656
3371,2378
3447,1290
5406,1773
4498,2378
1217,3365
3969,1290
5126,96
3969,723
4782,1622
3758,3658
2416,3071
3371,1994
2220,2033
4306,151
2871,1957
2220,2060
21,1521
3422,3375
478,1528
3692,2455
297,3071
2430,3658
3371,2859
2425,2256
669,919
4188,697
2220,1622
562,3130
4219,700
421,2275
3901,1330
3046,274
4234,2378
4808,3365
2871,3196
3046,2815
1382,1528
2862,2256
562,2594
4087,612
4087,697
5884,1153
5989,2082
3910,1330
1172,3196
5005,1704
4087,418
4821,1622
3955,2033
669,450
2862,1052
1886,919
3371,1656
1490,1264
6020,213
4306,356
4341,3266
3721,3130
2901,2256
4798,700
931,3658
3279,3266
421,1043
65,2455
2386,3343
4087,1773
2871,3004
4087,213
3887,3545
5498,296
5047,1264
5083,185
227,3071
3422,1714
3422,2414
352,2499
3224,418
2917,1887
21,1626
2280,1519
3452,2332
1898,3454
227,296
3901,1582
669,356
3279,1773
1490,3240
4798,3071
5126,1773
2174,578
562,302
5783,3658
4992,1422
1869,2414
1274,680
5899,121
3406,3343
932,1773
1749,2082
4306,533
3932,3266
4498,2859
5523,3240
1701,1704
3452,2414
3630,1994
510,2354
2416,1773
1749,1773
5942,2378
2841,1528
5942,1794
530,151
1974,2545
1739,838
1886,1514
3447,2723
3422,1582
4242,680
5942,1330
2149,17
1607,2782
2633,3658
2667,1773
3185,1656
2962,2256
3629,206
1418,806
2862,1668
4410,3071
1840,1356
3839,1109
5942,1521
4742,1275
3486,1479
2667,2082
5942,3434
5038,1936
5406,3266
227,1527
2430,1773
2220,17
4341,3240
5126,680
2430,96
1974,3619
3266,1528
3901,2593
5038,433
2779,1043
3969,3589
2086,438
2030,1836
3229,3365
421,697
4798,3658
5989,3616
4306,806
3891,3271
1516,700
2036,2060
2862,1633
6018,1355
543,3365
510,2158
5005,356
4305,1773
4507,213
5962,464
4798,1043
945,1773
4899,1355
1755,224
3419,980
5989,1773
4749,2275
4188,1043
406,213
3185,1626
3912,3004
636,213
5942,2781
5523,2158
3910,1870
65,2869
4188,2275
4952,1514
406,700
4830,356
5038,3196
3901,1886
3969,2962
4410,2158
401,1994
2901,3365
2779,3360
3901,2545
4306,3223
6020,2082
1382,1514
3955,806
401,306
2309,3454
3955,1174
401,2594
21,2815
1760,700
5989,1519
5989,1043
4830,3375
4043,3360
4749,1836
3229,2256
4690,38
5368,3658
3371,3624
401,3624
3208,802
3185,3130
4860,806
3447,1528
1217,2256
1618,2082
5769,2420
3185,2150
4808,2256
3319,2815
2779,2275
1749,3071
4306,3374
4341,1058
5143,2610
2030,497
4242,1773
2841,17
5143,2859
3169,438
2027,1052
421,497
3328,1622
3692,2869
3917,2455
3194,3071
3932,3240
1774,1514
5498,213
38,1528
3319,2610
3901,2118
227,3240
21,224
2036,3182
3856,400
4234,2118
38,1087
4821,3545
4341,2354
2241,2782
406,3240
3319,1994
421,3616
3713,1330
1774,1009
3630,3545
2425,3365
1859,163
1168,697
3839,17
3258,464
6034,296
5070,1936
1246,2110
5989,612
2309,1514
3227,1773
636,2082
114,1355
3901,1656
903,2198
4835,1887
2954,1887
3338,2782
2430,680
4378,1773
636,700
3543,2643
1739,1446
288,296
1779,1773
1886,3278
669,2151
4721,465
5523,1264
6020,697
5368,2158
1227,1550
3758,296
421,418
6018,3278
3486,3619
2008,2420
1974,1330
3130,2110
4234,2755
401,3445
5999,3071
2502,3071
1561,356
4798,697
2070,3071
5783,2082
5406,3240
1239,3071
4378,2082
4830,433
3022,1773
2517,1403
2241,1528
5931,3071
1277,3574
3440,1188
5931,680
4043,2275
487,475
4410,680
3419,2158
4903,527
4550,2256
1897,1919
3692,1327
4316,480
2421,38
3554,3111
1432,2202
4749,680
5931,3658
2729,2859
3932,353
835,1920
2386,919
4694,740
4830,1290
530,3223
5143,3445
3363,1330
2779,743
6020,1043
3912,3223
5572,2378
3932,2354
1755,3130
3311,2979
3338,185
5083,296
3891,1153
5406,353
401,1656
406,3071
3328,1009
63,3658
1172,2323
4899,3278
2152,1773
5952,3071
2729,2876
1490,1058
4952,3454
3440,185
474,1887
3389,743
669,3454
3311,2158
3713,1886
4109,3240
6020,1836
5498,1773
3022,1836
3308,3454
3713,2970
2779,612
1859,1357
421,128
5001,239
3940,1514
3713,2755
562,2022
3912,2652
5572,2876
2027,1887
5324,2275
401,1521
65,2782
1974,1886
4782,873
3185,1290
5005,1528
4695,480
3839,185
2726,3365
123,1550
3224,2275
5083,1188
4742,151
4585,2082
669,3278
3554,1736
2962,1887
530,2323
5130,700
3022,296
1572,438
4295,3071
5132,2774
5928,2082
4113,1622
227,2354
3887,873
3224,612
562,400
2149,2869
5572,299
4507,1836
4410,628
4835,1052
21,2610
510,3240
3917,185
63,2082
4830,1704
847,3589
1492,296
4188,418
5083,1269
406,2979
4765,438
165,1887
4830,675
3406,338
5368,680
3805,680
5014,3658
3279,2354
65,1327
3880,1269
5779,1514
6020,888
3486,2275
3358,3343
5984,1269
1492,700
2729,1656
3308,1514
5143,2594
352,533
3887,2414
3486,2158
4826,2060
2400,1920
2954,1052
675,3481
3615,2819
636,296
2711,296
3713,1310
2036,2455
4219,497
3224,3185
1958,2858
3554,2858
835,2340
4742,1322
1274,3240
3406,2151
3940,356
3855,239
4783,2340
4826,185
1653,2256
4798,353
1739,1994
1172,1514
1632,700
1701,1087
3229,1422
1618,1773
2841,296
21,1919
4798,612
3319,224
2386,2632
3758,3240
2596,2354
1266,1773
5899,3648
1974,1343
925,3365
835,3071
4188,128
3447,546
3554,3205
228,3071
5899,2033
4341,628
1840,3689
2400,2340
3839,163
1492,2275
4674,3365
4992,989
21,3434
3214,3343
4188,612
5498,2275
4830,1514
636,2275
2118,743
1677,743
5899,2946
5102,3699
5094,1153
2452,1633
5690,2819
3279,353
5126,1058
4316,1886
2219,3071
3839,2033
4860,2033
5783,680
2962,989
3319,1521
4783,890
510,1058
3917,1327
2030,1043
3406,2499
5094,3271
1432,1009
4115,1528
3447,274
5126,2354
2152,2275
5952,1920
4935,1773
4830,1994
2779,700
4783,96
3229,2110
3692,163
1323,563
2174,802
4992,2110
2152,296
5094,3565
2835,438
630,697
3880,2420
1869,1994
1755,579
4234,3619
3389,697
1492,2082
413,151
5779,1009
1239,2354
1755,1534
2036,2782
2452,989
4899,919
4765,2643
847,838
2845,239
297,3658
5038,3454
3932,2158
1310,2340
1274,3266
4812,913
413,1322
4043,673
630,296
3839,2869
4242,3240
4783,3658
1749,3658
1492,1773
5523,2979
1739,723
4780,2231
5899,2259
3692,206
530,1936
3805,1836
931,2354
4816,2666
5501,628
2030,1519
5603,1773
4695,2970
474,1633
3406,1355
3486,1330
5779,3454
2452,2256
3709,163
2027,2256
5014,3071
6018,2305
6022,3454
3713,1940
5083,1327
3452,525
5523,2354
3615,884
165,2256
2346,2632
3311,1264
3363,3090
4188,1773
2845,2723
5324,296
4347,1514
4674,2256
4043,3602
1859,2198
3338,3182
3319,1626
6018,338
2421,3278
2421,919
3758,1527
2346,3565
1577,1887
1869,1704
5572,400
2871,3454
413,1275
421,612
1859,806
1774,2202
5723,1310
4899,338
4695,1330
4780,450
227,3266
2962,1633
3222,3343
2280,497
4109,2979
2036,185
4860,2946
3319,2414
14,1887
3406,2529
1286,1773
2601,24
4242,353
2232,3271
4947,743
1577,2256
4695,2755
2517,3216
3713,2545
3020,1773
4188,3616
3311,3240
5083,3182
3805,1527
5646,700
945,628
5783,96
3406,2632
3319,2723
3319,40
5723,1886
123,2414
4188,2082
2346,1153
3445,1773
3227,884
4109,2354
65,624
532,566
1323,2340
468,1887
2232,2632
4903,802
5572,1599
6034,700
3419,3699
2845,1076
847,2414
1607,3182
5001,1446
2452,3365
5899,994
2962,1052
2917,1052
1239,628
3279,2145
5083,2420
4695,1310
530,1957
2596,628
1253,2643
4695,1940
2655,2202
2729,2414
3713,3619
3598,400
925,1887
1739,2610
3891,3278
2962,2110
3399,2819
2416,2354
4316,362
2502,2082
562,838
5498,3616
2280,296
2030,3616
3399,884
1246,3365
3758,700
2884,3343
2596,1264
1974,2970
38,3545
1869,2202
1168,296
2452,1887
3169,2643
931,2158
5652,2159
3759,697
847,24
4835,1668
1239,1264
5143,2101
4378,628
1859,624
114,2231
2779,2082
2232,1153
4378,1109
4782,3545
3839,2455
1618,680
786,1818
1760,2082
3880,296
2174,438
2937,438
6038,1355
786,3365
1481,2643
5338,1669
3615,2082
3486,3699
4550,1668
2716,2158
4109,2041
4489,2158
1274,353
1760,2275
3839,806
5014,680
352,1009
3328,1087
2143,2082
3805,296
2962,3365
1286,1269
630,743
925,1422
1286,2420
4749,3658
3224,1212
1577,1052
778,29
1749,680
5324,700
1551,356
2152,213
3214,1355
4410,1264
3554,1032
4234,1656
468,1052
4749,884
1701,2644
5412,1188
3554,578
2862,1422
3020,2082
5498,2420
3389,128
2073,3139
4698,1704
2400,890
5652,672
3818,3685
5130,1462
3805,3658
2901,2110
5884,338
4466,438
3311,680
2449,296
1168,1043
478,1622
5889,2198
1816,1043
2945,1528
1367,2259
1432,2499
2502,3658
4835,1633
578,743
932,2082
4378,3240
4378,680
2400,563
4780,2454
2604,2158
2917,2639
3917,2259
2386,3605
3419,3009
2884,1153
3713,480
4695,1343
2729,224
903,2869
3579,3355
5083,213
3630,2782
2726,2256
1323,1920
5005,1009
406,1264
3227,2819
1310,1920
3452,1994
2035,1773
5593,1818
4347,3565
3319,1656
288,1043
2280,1035
5083,497
5083,358
5884,2632
288,697
4079,2774
1974,3090
352,2782
5143,1994
2729,1626
5368,2041
3684,3411
3020,3071
2502,1773
1992,2256
2779,3616
2917,3415
3598,525
5094,2454
3709,2198
2862,989
1701,1622
4065,743
3279,3240
3440,3182
1172,433
2346,3055
5884,2529
3554,2920
3713,1343
3194,3658
2726,2110
1323,890
14,1052
2729,3445
495,3685
65,2420
4860,2198
5241,2723
4065,128
3615,2420
2346,2454
2421,3139
4963,672
406,2354
3258,3079
3279,2158
1382,2499
2729,2610
2835,1736
5984,1773
3020,680
4826,1327
551,3589
1974,351
2449,2060
4749,3240
1618,2275
3805,3240
490,438
2945,1188
1653,3365
5941,2202
3758,128
675,1479
3022,1269
5051,438
4749,497
5952,96
4316,40
2293,3365
2835,578
5038,352
6022,356
1607,884
1607,185
2998,743
1816,697
5406,2354
2400,3071
3389,296
1653,1456
2962,1422
4780,1153
474,1422
5126,353
1974,1310
4305,2082
4903,1456
4378,2158
1670,1322
5241,1076
385,3343
562,2497
2671,438
5406,2158
4690,919
2729,1534
675,2138
63,680
3419,3481
5523,2041
3486,3009
2073,2632
562,2859
2030,612
5402,1773
5603,2082
2917,1668
2174,2484
4899,2454
3338,2455
5170,2158
5005,17
4899,2305
3554,802
3419,497
54,700
2241,185
1869,356
3338,1109
4953,1188
4899,3605
3018,1174
2400,96
530,433
5368,3240
3805,2819
3100,1887
4316,2755
1490,353
3887,2782
1929,2774
5910,128
1227,3063
2917,1633
3579,3574
5038,3648
2667,700
2386,2454
4783,2145
1323,3318
3363,3619
3020,96
3758,353
1840,52
1168,128
3222,1355
1382,1009
2280,980
3978,3338
1172,1936
490,728
478,2734
3615,700
474,1668
288,2082
3445,1836
1246,1633
2346,3120
5368,2979
5047,1527
5769,1773
288,612
3880,3616
5952,2340
3891,2151
4272,1343
1418,1174
4992,1633
835,96
2449,2869
2143,213
3358,1704
5385,438
2604,3266
2425,3090
5182,1633
1274,2158
2764,3405
3880,497
2425,527
510,1264
5182,3415
2841,2869
5126,3240
5143,1604
2174,728
1239,3240
4272,2970
2671,2643
619,2231
5001,24
3533,740
2901,1668
4899,3343
3486,2690
2008,1836
2633,3240
3891,3605
562,704
3880,884
931,3266
4816,2332
2021,913
3855,1446
5984,2420
2449,1528
5999,3658
3451,2103
1974,2755
5884,1355
4347,3309
1869,1514
3759,1160
5928,628
1168,612
3509,1773
4742,3196
4242,2158
2346,1355
903,2060
5005,1514
2232,450
4295,3658
4263,3660
4065,3411
2655,356
3880,2082
1492,3616
3022,497
14,2639
1677,128
65,2033
2027,1633
65,213
2604,3240
1185,3318
945,1058
2452,1422
3363,3293
4812,740
5980,24
4507,296
5498,1043
2841,1327
3452,723
4410,1058
4860,17
5603,1109
5130,2834
3465,2774
2400,2145
2346,2231
4742,3374
5143,3624
2841,185
5783,3240
5143,302
2449,2455
2346,3139
5284,984
2073,67
255,253
4316,2723
4783,3266
5498,497
2633,2158
5884,2454
1484,3182
4821,433
442,1470
3311,2761
823,3685
3887,679
2452,1052
1516,2275
4585,1264
1632,2275
1418,899
6018,919
2421,3605
5884,2151
3022,3616
5769,296
925,989
1492,612
1853,2259
2835,3111
413,3223
385,2202
945,2082
3543,1371
530,3196
3709,806
2412,2047
662,438
2655,1622
4272,1886
4585,2158
3022,2420
2984,802
2232,2529
4410,3266
4952,2499
5723,1940
5723,1343
4783,3318
2954,1633
3022,213
2427,1470
3440,2782
3214,2734
5884,919
2577,743
5014,2158
5779,2499
2027,1668
5783,1773
3407,566
478,1188
2901,1422
350,743
3887,433
5952,890
2721,1269
5910,3071
931,3240
14,3415
4550,1052
4698,1087
1382,17
932,1264
2917,2933
3224,1046
1281,802
3759,672
4191,2414
1185,1920
1607,206
1516,296
2841,1188
1653,1032
2053,1332
4695,1534
2232,1355
2346,3574
4507,2420
2421,1230
4821,679
2073,3574
4793,163
2901,1633
461,3205
1739,2332
2421,3120
2421,2507
4347,3343
4821,1322
1958,728
2143,700
3363,1343
4550,989
2073,450
5498,2082
4040,1355
4903,3111
3194,2082
645,2858
631,2256
5593,3365
1653,802
1382,3454
2430,3240
3363,1886
385,1009
932,2979
5132,650
647,884
2831,351
1217,527
3451,338
3452,2610
5412,3685
5783,353
5931,213
4410,3240
188,740
1618,700
461,3111
1501,913
4690,1230
3736,2819
1492,1043
4674,1422
5406,2145
2655,1704
4899,2529
3419,1035
2633,3266
5070,151
1217,1456
4674,2110
3222,1153
3440,2060
385,2632
630,1043
5170,351
4410,2979
4264,3021
4411,1153
1492,418
4411,1355
5610,1773
835,2145
551,838
4720,806
1490,2958
3018,2060
2416,3240
2596,1058
3452,1054
1239,1527
5941,356
2449,1043
1992,2110
2118,672
2427,2370
2845,1446
5931,2354
406,628
1492,697
406,1836
4860,1528
2841,3616
4115,1188
3709,17
1185,890
413,2323
1432,2734
5889,1188
551,525
871,433
3818,1528
3486,128
3295,296
4992,1887
4695,1094
4113,1290
510,1920
4263,672
2149,1357
3440,1528
478,17
3020,3658
5941,1528
4860,3182
636,2819
5130,1092
852,802
2859,1656
3940,3454
14,1633
5931,1527
3081,628
1670,3648
1310,2145
1484,185
4860,2869
3887,2878
3389,1043
5952,3658
871,1275
2437,672
2449,17
297,1058
14,2132
2280,213
2412,1886
5952,3266
2118,3411
2073,2952
5723,2545
3590,1009
493,1887
1481,2858
931,353
1310,3071
847,1550
6018,3343
1576,1322
562,2962
1816,612
2729,2101
4316,2047
442,1887
2596,2979
1323,1044
5132,2916
5889,806
6034,3616
468,1668
461,578
2280,1836
2779,1773
2835,2920
1185,2340
2845,1622
3465,2916
4953,2060
458,1371
2416,2158
413,433
3018,163
1172,2943
4065,566
413,3374
5324,1773
2632,2231
4953,806
4316,2025
3598,2739
2446,650
1441,29
2851,428
3554,438
903,1528
2884,356
1286,213
2716,2979
5338,3111
1929,234
847,1994
1484,1528
1774,967
522,335
1988,1886
3481,1371
2412,2970
4859,2916
2451,2774
4272,3293
2954,1668
2309,2529
5385,2643
5094,2632
3214,919
5338,1032
3651,239
5182,2132
1869,1290
1677,697
4742,3004
114,3309
786,3040
903,1188
532,3602
1897,1656
468,1633
2036,1327
5900,3699
551,2332
4695,1385
3778,1519
474,1377
3880,2819
493,3415
2954,2639
5723,2049
4115,3182
2232,2952
123,2781
4219,3616
4219,1043
63,3266
630,2275
2845,2815
1779,213
3103,2969
5132,2311
2917,2132
1988,2047
800,464
2036,1109
5928,2158
6034,1269
5779,1704
5723,480
5094,2529
4272,1310
5292,2382
5769,1269
5292,1887
1367,2060
3214,2499
2235,2370
5884,3278
2779,673
2862,2639
6034,418
1988,3090
1277,959
3687,913
1619,3071
636,2420
3194,680
4347,1009
3154,2159
5811,2643
435,2420
1739,3624
2027,1422
1432,2644
5865,2819
3465,650
2502,3240
288,3071
5811,438
1551,3454
5766,563
3564,527
4826,2455
5931,700
1172,3648
474,989
2174,1278
578,2159
51,1887
1816,3071
2309,3343
3208,3205
5070,2323
385,2644
2241,2455
2416,353
925,1633
925,1668
3590,3343
3451,3139
2502,680
4783,1067
2425,1818
2149,555
1869,2499
4109,2958
3214,3271
1274,2354
662,1736
1246,2256
458,2774
3880,1092
4947,475
636,3616
3419,128
2293,2256
3363,351
218,2420
3022,888
3590,2202
3050,29
4860,1188
1418,163
3615,185
4507,2819
1310,890
5884,3343
522,1443
578,672
1911,2774
4808,1456
1310,1270
2604,1264
3338,206
1760,296
789,3157
4783,680
563,3574
5014,628
1618,3658
2523,3574
631,2110
3583,2060
2110,1773
2753,1188
648,1936
156,740
5292,1470
2835,3205
2395,650
3229,1668
3214,2632
1749,3240
4963,755
2430,2354
1246,1887
3709,3685
4316,1330
1714,1470
3509,1100
52,2970
2008,358
2655,2414
63,353
3841,438
636,418
2917,3168
2449,185
1561,3343
1152,2774
2726,1668
5952,2145
2191,672
3651,400
2008,1112
3564,1456
14,1668
4935,680
3100,1052
3759,755
6038,3343
2073,2103
4775,3122
5014,3240
2232,2454
2711,697
2070,680
4826,3182
3078,2969
5284,3021
438,234
4742,1957
1382,1622
3543,3157
5603,628
413,1936
4037,1470
3358,338
881,913
1929,2311
3728,527
1869,2610
1239,1058
2430,2145
1367,3182
3214,2151
3481,1315
5853,1471
3391,41
2845,1443
5984,3616
1714,2370
4219,612
4263,313
435,213
6018,1724
1367,1109
630,2082
3363,2593
1840,1741
2035,884
4808,527
3328,533
1653,1818
5292,2370
2073,3271
3419,668
165,1668
385,919
123,1994
5029,1645
3018,3182
3759,3087
630,612
4563,438
1760,1836
3329,1355
1083,2774
3554,2484
5070,1322
661,248
665,1773
2386,356
3940,2499
2714,2159
1382,185
866,2159
1749,2354
871,3223
1774,1704
2862,3168
4835,3415
3022,2082
2924,3111
5130,888
1323,2145
2596,2041
4694,1982
2152,497
2386,2231
1950,1773
2118,2159
3208,3111
1618,3266
2884,1514
2711,418
1154,1498
5941,2420
1266,2082
2924,3205
835,1067
5186,740
1572,3111
442,1633
4813,802
4272,1330
2604,353
543,1422
2309,1153
81,1709
5005,2869
2764,3309
4780,2632
297,2158
2841,1043
688,2774
2280,3602
1988,1330
5014,1264
925,2110
2232,919
5766,2340
2884,2420
3481,2643
1310,96
4187,2340
2835,2484
2110,2275
5406,879
4698,2644
385,3139
413,1957
522,781
5769,3616
1618,1527
2070,2145
4698,1622
2711,612
4808,429
4742,3588
5005,2782
3615,206
4272,1940
4316,1521
548,3469
4219,1519
14,1470
1239,2979
478,3182
5324,1043
3841,3157
5338,802
2945,358
871,2323
2884,1355
63,3240
4903,3205
3500,2194
4816,3589
3445,296
2714,3660
835,3658
2232,3120
5865,884
3338,1188
1840,734
2437,3660
1653,2110
4674,1633
1469,2259
2945,185
4780,3565
3363,2970
719,2774
297,680
5984,213
493,1633
2862,3600
1273,1332
1205,3119
2859,2378
5691,2275
522,1735
1484,2782
294,1269
3736,884
4780,2529
3615,1092
4860,1327
2716,3240
4219,1836
3214,1009
2035,2819
5968,3278
5201,423
3818,2869
978,1470
3445,1519
1032,464
2110,1188
4082,3271
3579,1777
4690,3271
2110,497
6034,2420
3398,2956
2726,1422
4765,3061
3358,1230
932,3658
4378,1264
1779,700
309,3589
4963,566
3208,2920
4720,1708
4040,2231
5952,3318
931,1527
2945,296
168,984
847,2739
5999,2082
835,1210
532,128
14,2382
3308,2202
5005,2499
661,2970
787,2774
3311,1480
4507,1519
2008,213
5779,2734
3508,382
1205,2382
4812,3245
385,1153
5775,3469
297,2082
114,3343
3759,615
4242,2145
435,700
5094,2231
1618,3071
945,3658
1774,1087
4507,497
958,650
823,806
2073,1777
123,3006
4935,2158
853,2774
5910,96
800,3202
2235,1470
5368,2354
4690,154
3100,2256
2219,2340
6034,1836
2924,2484
5781,3287
6034,1043
3778,2158
288,418
5910,697
5968,1153
675,351
5941,1704
3103,2652
5182,2639
1988,3619
2954,3168
461,2858
51,3677
3759,296
5170,3699
1988,1343
2309,919
5940,2275
1168,2275
3778,128
4455,1773
4143,802
522,248
2400,1984
675,2275
1561,2420
1185,1044
2118,566
4550,1422
4113,2723
2727,740
5024,2169
14,3119
4866,2916
1897,2118
